p1_x,p1_y,p2_x,p2_y
-71.5184994,-16.4089158,-71.5183874,-16.4093907
-71.5215783,-16.4082753,-71.5213036,-16.4086031
-71.5244438,-16.4087814,-71.5239074,-16.4085313
-71.5272356,-16.4114583,-71.5267721,-16.4111619
-71.5150544,-16.4099231,-71.5150537,-16.4107229
-71.5150544,-16.4099231,-71.5146843,-16.4099233
-71.525436,-16.4009234,-71.5251597,-16.4012194
-71.525436,-16.4009234,-71.5253691,-16.4008667
-71.5272127,-16.3998854,-71.5261702,-16.3990381
-71.5353779,-16.3947305,-71.5354298,-16.3948715
-71.5353779,-16.3947305,-71.5352468,-16.3952746
-71.5216337,-16.4099471,-71.5214194,-16.4103943
-71.5208197,-16.3999029,-71.5209626,-16.3998081
-71.5208197,-16.3999029,-71.5208865,-16.399971
-71.5208197,-16.3999029,-71.5203974,-16.4001791
-71.5208865,-16.399971,-71.5204472,-16.400261
-71.5183589,-16.4016638,-71.5183956,-16.4017392
-71.5183589,-16.4016638,-71.5192244,-16.4010775
-71.5454791,-16.4027077,-71.5453259,-16.4025089
-71.5479362,-16.400908,-71.5477615,-16.4004156
-71.5490734,-16.3990555,-71.5483837,-16.3983223
-71.5161954,-16.4060584,-71.5154895,-16.4057949
-71.5154103,-16.4057623,-71.5151724,-16.4063083
-71.5154103,-16.4057623,-71.5154895,-16.4057949
-71.5154103,-16.4057623,-71.5154148,-16.405752
-71.5159989,-16.4067132,-71.5157729,-16.406615
-71.5151724,-16.4063083,-71.5157729,-16.406615
-71.5170172,-16.4036818,-71.5171015,-16.4037063
-71.5170172,-16.4036818,-71.5163938,-16.4033888
-71.5172452,-16.4033121,-71.5171015,-16.4037063
-71.5172452,-16.4033121,-71.517462,-16.4034076
-71.5177847,-16.4041779,-71.5173614,-16.4048158
-71.5155378,-16.4054699,-71.5155064,-16.4055419
-71.5155378,-16.4054699,-71.5156668,-16.4051587
-71.5155064,-16.4055419,-71.5154923,-16.4055742
-71.5394782,-16.392312,-71.5392111,-16.3921218
-71.52388,-16.4020806,-71.5224195,-16.4027933
-71.5214389,-16.4060543,-71.5214077,-16.4060506
-71.5348413,-16.4168175,-71.5343684,-16.4174815
-71.5343684,-16.4174815,-71.5346021,-16.4175655
-71.5442663,-16.4141493,-71.5440825,-16.4138757
-71.5440825,-16.4138757,-71.5450135,-16.4131199
-71.5440825,-16.4138757,-71.5440504,-16.4139044
-71.5291681,-16.4092409,-71.5287547,-16.4108258
-71.5291681,-16.4092409,-71.5290585,-16.4092219
-71.5291681,-16.4092409,-71.5293665,-16.409187
-71.5290585,-16.4092219,-71.5289289,-16.4091218
-71.5423272,-16.4018767,-71.5423675,-16.4020105
-71.5423272,-16.4018767,-71.5419651,-16.4014907
-71.5491089,-16.4054282,-71.5491443,-16.4055203
-71.5491089,-16.4054282,-71.5490199,-16.4054626
-71.5487744,-16.405591,-71.5486907,-16.4056299
-71.5487744,-16.405591,-71.5488434,-16.4055529
-71.5487744,-16.405591,-71.5488266,-16.4053778
-71.5487744,-16.405591,-71.5490662,-16.4056301
-71.5490199,-16.4054626,-71.5488434,-16.4055529
-71.5490199,-16.4054626,-71.5488266,-16.4053778
-71.5488434,-16.4055529,-71.5490662,-16.4056301
-71.5490662,-16.4056301,-71.549149,-16.4055612
-71.5484684,-16.4056642,-71.5484999,-16.4057307
-71.5484684,-16.4056642,-71.5474587,-16.4058813
-71.5484684,-16.4056642,-71.5484847,-16.4055297
-71.550771,-16.4061392,-71.5515623,-16.4061506
-71.5515623,-16.4061506,-71.5515023,-16.4063372
-71.5556031,-16.4233046,-71.5556031,-16.4233046
-71.5563999,-16.4250787,-71.5566696,-16.4254093
-71.5563999,-16.4250787,-71.5563334,-16.4251294
-71.5563999,-16.4250787,-71.5574553,-16.4242671
-71.5581389,-16.4273166,-71.5579328,-16.427066
-71.5581389,-16.4273166,-71.557953,-16.4273413
-71.5571744,-16.4281535,-71.5572337,-16.4281047
-71.5571744,-16.4281535,-71.5567978,-16.4284637
-71.5571744,-16.4281535,-71.5571001,-16.4281293
-71.5558173,-16.4278156,-71.556048,-16.4278787
-71.556048,-16.4278787,-71.5564412,-16.4279723
-71.556048,-16.4278787,-71.5560646,-16.4268527
-71.5573001,-16.4262965,-71.5569353,-16.4265531
-71.5573001,-16.4262965,-71.5573716,-16.4262509
-71.5573001,-16.4262965,-71.556898,-16.4258075
-71.5573001,-16.4262965,-71.5579328,-16.427066
-71.5568392,-16.4273478,-71.5568171,-16.4280619
-71.5568171,-16.4280619,-71.5564412,-16.4279723
-71.5568171,-16.4280619,-71.5571001,-16.4281293
-71.5564736,-16.4271581,-71.5564432,-16.4279209
-71.5564412,-16.4279723,-71.5563028,-16.428647
-71.5564412,-16.4279723,-71.5564432,-16.4279209
-71.55781,-16.4295218,-71.557648,-16.4293972
-71.5568852,-16.4289838,-71.5570819,-16.4286298
-71.5568852,-16.4289838,-71.5563786,-16.4288088
-71.5568852,-16.4289838,-71.5572628,-16.4291559
-71.5563786,-16.4288088,-71.5567978,-16.4284637
-71.557648,-16.4293972,-71.5572628,-16.4291559
-71.557648,-16.4293972,-71.5583556,-16.4288166
-71.5583556,-16.4288166,-71.5583556,-16.4288166
-71.5574595,-16.4288482,-71.5572628,-16.4291559
-71.5623233,-16.4307211,-71.5628317,-16.4314734
-71.5454897,-16.401794,-71.545289,-16.4019186
-71.5454897,-16.401794,-71.5458012,-16.4021301
-71.5454897,-16.401794,-71.5454987,-16.4014483
-71.538746,-16.4169492,-71.5384321,-16.4178376
-71.5389227,-16.4181947,-71.538954,-16.4181817
-71.538954,-16.4181817,-71.5395917,-16.4182203
-71.55679,-16.4273383,-71.5564875,-16.4279355
-71.5564875,-16.4279355,-71.5564432,-16.4279209
-71.5564875,-16.4279355,-71.5564821,-16.4277707
-71.5572337,-16.4281047,-71.557389,-16.4279768
-71.5572337,-16.4281047,-71.5572351,-16.4276363
-71.5498164,-16.4113236,-71.5513818,-16.4138249
-71.5516509,-16.4105952,-71.5514485,-16.4109006
-71.5536026,-16.4128503,-71.5539351,-16.4132398
-71.5560918,-16.427167,-71.5564432,-16.4279209
-71.5395917,-16.4182203,-71.5396756,-16.4181548
-71.5395917,-16.4182203,-71.5388794,-16.4190255
-71.5241222,-16.404135,-71.5238391,-16.4038826
-71.5241222,-16.404135,-71.5241951,-16.4042
-71.5241222,-16.404135,-71.5239914,-16.4042888
-71.5239914,-16.4042888,-71.5236958,-16.4045393
-71.5239914,-16.4042888,-71.5225765,-16.4051579
-71.5240127,-16.404503,-71.5241951,-16.4042
-71.5240127,-16.404503,-71.5242984,-16.405037
-71.5240127,-16.404503,-71.5236958,-16.4045393
-71.5240127,-16.404503,-71.5244411,-16.4043163
-71.5245504,-16.4062004,-71.5244381,-16.4063116
-71.5245504,-16.4062004,-71.5248175,-16.4064361
-71.5239857,-16.406366,-71.524229,-16.4065305
-71.5239857,-16.406366,-71.523871,-16.4064847
-71.5239857,-16.406366,-71.5243494,-16.4059669
-71.5244381,-16.4063116,-71.5245412,-16.4063997
-71.5244381,-16.4063116,-71.524229,-16.4065305
-71.5245412,-16.4063997,-71.5247162,-16.4065452
-71.5245412,-16.4063997,-71.524229,-16.4065305
-71.5524919,-16.4254266,-71.5525772,-16.4252284
-71.5525772,-16.4252284,-71.5526792,-16.4252022
-71.5525772,-16.4252284,-71.5522795,-16.4251724
-71.5512688,-16.4250921,-71.552276,-16.4250928
-71.5525124,-16.4250668,-71.5523763,-16.4250838
-71.5445113,-16.4218418,-71.5452838,-16.4211408
-71.5445113,-16.4218418,-71.5444696,-16.4217896
-71.5445113,-16.4218418,-71.5445926,-16.4219436
-71.544222,-16.4215385,-71.5440133,-16.4217189
-71.544222,-16.4215385,-71.5442491,-16.4215664
-71.544222,-16.4215385,-71.5443398,-16.4215182
-71.544222,-16.4215385,-71.5437675,-16.4219303
-71.5437675,-16.4219303,-71.5439199,-16.4217992
-71.5437675,-16.4219303,-71.5437299,-16.4220408
-71.5394202,-16.4116107,-71.5397632,-16.4111563
-71.541751,-16.4172181,-71.5412474,-16.4164171
-71.5394942,-16.3924338,-71.5397122,-16.3924248
-71.5567978,-16.4284637,-71.5567112,-16.4283042
-71.5567112,-16.4283042,-71.556902,-16.4282184
-71.5567112,-16.4283042,-71.556902,-16.4282184
-71.5571001,-16.4281293,-71.556902,-16.4282184
-71.557389,-16.4279768,-71.5573178,-16.4278646
-71.5573178,-16.4278646,-71.5573178,-16.4278646
-71.5584561,-16.4275279,-71.5583779,-16.4275908
-71.5583779,-16.4275908,-71.558448,-16.4276709
-71.5584533,-16.4278307,-71.5585316,-16.4277663
-71.5585316,-16.4277663,-71.558448,-16.4276709
-71.5585316,-16.4277663,-71.558693,-16.4279504
-71.5469332,-16.3985649,-71.5466131,-16.398688
-71.5450438,-16.3971056,-71.5449936,-16.3973622
-71.5528155,-16.4147599,-71.5533016,-16.4143217
-71.5528155,-16.4147599,-71.5533016,-16.4143217
-71.5533016,-16.4143217,-71.553637,-16.4140275
-71.5370851,-16.3883126,-71.5370559,-16.3882743
-71.5370851,-16.3883126,-71.5371554,-16.3886924
-71.5370851,-16.3883126,-71.5370085,-16.3884681
-71.5370559,-16.3882743,-71.537282,-16.3883962
-71.5371554,-16.3886924,-71.5370826,-16.3886917
-71.5364273,-16.3893985,-71.5367223,-16.3895581
-71.5364273,-16.3893985,-71.5367237,-16.3898771
-71.536877,-16.3900544,-71.5368586,-16.3896608
-71.536877,-16.3900544,-71.5367237,-16.3898771
-71.5368586,-16.3896608,-71.5367223,-16.3895581
-71.5367223,-16.3895581,-71.5367237,-16.3898771
-71.537014,-16.3878554,-71.5369071,-16.3877475
-71.537014,-16.3878554,-71.5370824,-16.3879244
-71.5174177,-16.409003,-71.5172479,-16.4089895
-71.5174177,-16.409003,-71.5173424,-16.4089109
-71.5173424,-16.4089109,-71.5173073,-16.4089401
-71.5173424,-16.4089109,-71.5174478,-16.4088309
-71.5174478,-16.4088309,-71.5172065,-16.4088109
-71.5172479,-16.4089895,-71.5173073,-16.4089401
-71.5173073,-16.4089401,-71.5172065,-16.4088109
-71.5604299,-16.4299738,-71.5602699,-16.4297728
-71.5629541,-16.4314195,-71.5628317,-16.4314734
-71.5620317,-16.4296636,-71.5622278,-16.4302346
-71.5523554,-16.4240793,-71.5524338,-16.4240669
-71.5523554,-16.4240793,-71.552117,-16.4241227
-71.5523554,-16.4240793,-71.5524133,-16.4243265
-71.5523554,-16.4240793,-71.5522473,-16.4243526
-71.5523763,-16.4250838,-71.552276,-16.4250928
-71.552276,-16.4250928,-71.5522795,-16.4251724
-71.552276,-16.4250928,-71.5522758,-16.4249984
-71.5366422,-16.3836111,-71.5366334,-16.3836105
-71.5361259,-16.3837901,-71.5366334,-16.3836105
-71.5164213,-16.4055233,-71.5156668,-16.4051587
-71.5156668,-16.4051587,-71.5157421,-16.4049865
-71.5188034,-16.4107727,-71.5188939,-16.410787
-71.5188939,-16.410787,-71.5189156,-16.4106802
-71.5200005,-16.4042572,-71.5197015,-16.4040052
-71.5535083,-16.4217682,-71.5531717,-16.4213566
-71.5535083,-16.4217682,-71.5530211,-16.421631
-71.5535083,-16.4217682,-71.5535532,-16.4218217
-71.5522302,-16.4217764,-71.5535532,-16.4218217
-71.5466891,-16.4140596,-71.5465903,-16.4139342
-71.5466891,-16.4140596,-71.5467472,-16.4140138
-71.5466891,-16.4140596,-71.5471061,-16.4145589
-71.5467472,-16.4140138,-71.5471719,-16.4145305
-71.5467472,-16.4140138,-71.5470705,-16.4137579
-71.5467472,-16.4140138,-71.546648,-16.4138905
-71.543891,-16.4105393,-71.5438326,-16.4105853
-71.543891,-16.4105393,-71.5430611,-16.4095069
-71.5438326,-16.4105853,-71.543008,-16.4095491
-71.5438326,-16.4105853,-71.543907,-16.4106766
-71.5430611,-16.4095069,-71.543008,-16.4095491
-71.5430611,-16.4095069,-71.5422582,-16.4085135
-71.5422582,-16.4085135,-71.5422024,-16.4085564
-71.5422582,-16.4085135,-71.5421801,-16.4084176
-71.5422024,-16.4085564,-71.5420731,-16.4084851
-71.5435602,-16.412041,-71.5434329,-16.4121171
-71.5435602,-16.412041,-71.5436414,-16.4119889
-71.5435602,-16.412041,-71.5428918,-16.4111017
-71.5434329,-16.4121171,-71.542784,-16.4111787
-71.5428918,-16.4111017,-71.542784,-16.4111787
-71.5436414,-16.4119889,-71.5437199,-16.4118364
-71.5437199,-16.4118364,-71.5436766,-16.4117935
-71.5437199,-16.4118364,-71.5439593,-16.4118543
-71.5440416,-16.4117772,-71.5439593,-16.4118543
-71.5439593,-16.4118543,-71.5438905,-16.4117774
-71.5437368,-16.4115062,-71.5437182,-16.4115196
-71.5437922,-16.4116023,-71.5437182,-16.4115196
-71.5437922,-16.4116023,-71.5437638,-16.4117537
-71.5437922,-16.4116023,-71.5438905,-16.4117774
-71.5437638,-16.4117537,-71.5436766,-16.4117935
-71.5437638,-16.4117537,-71.5438905,-16.4117774
-71.5436766,-16.4117935,-71.5437182,-16.4115196
-71.5450135,-16.4131199,-71.5448247,-16.412918
-71.5358585,-16.4085994,-71.5358206,-16.4086027
-71.5358206,-16.4086027,-71.5356644,-16.4086089
-71.5373997,-16.4131049,-71.537027,-16.412938
-71.5373997,-16.4131049,-71.537353,-16.4132145
-71.537353,-16.4132145,-71.5373223,-16.4132849
-71.5372006,-16.4132393,-71.5373223,-16.4132849
-71.5372006,-16.4132393,-71.5370929,-16.4134553
-71.5372006,-16.4132393,-71.5367333,-16.413032
-71.5385284,-16.4137965,-71.5386305,-16.4139059
-71.5385284,-16.4137965,-71.5382055,-16.4136162
-71.5385284,-16.4137965,-71.5373497,-16.4134788
-71.5386305,-16.4139059,-71.53715,-16.4136054
-71.53715,-16.4136054,-71.5370929,-16.4134553
-71.53715,-16.4136054,-71.5373522,-16.4140084
-71.5370929,-16.4134553,-71.5365163,-16.4132101
-71.5365437,-16.4129575,-71.5367333,-16.413032
-71.5377719,-16.4134536,-71.5382055,-16.4136162
-71.5377719,-16.4134536,-71.5373223,-16.4132849
-71.5367824,-16.4129369,-71.5367333,-16.413032
-71.5413719,-16.4142602,-71.5410861,-16.414183
-71.5413719,-16.4142602,-71.5413592,-16.4143875
-71.5413719,-16.4142602,-71.5415793,-16.4142561
-71.5408233,-16.4141082,-71.5407646,-16.4142922
-71.5408233,-16.4141082,-71.5410861,-16.414183
-71.5386822,-16.4191172,-71.5386497,-16.4191616
-71.5386822,-16.4191172,-71.538542,-16.4190168
-71.5386822,-16.4191172,-71.5387842,-16.4190721
-71.5387842,-16.4190721,-71.5385654,-16.4189294
-71.5362574,-16.4045593,-71.5356747,-16.4047795
-71.5362574,-16.4045593,-71.5365295,-16.4052904
-71.5345954,-16.3880523,-71.5345347,-16.3875555
-71.5332481,-16.3831182,-71.5334731,-16.3834352
-71.5433337,-16.3997021,-71.5434633,-16.400054
-71.5437183,-16.4220729,-71.5437299,-16.4220408
-71.5437183,-16.4220729,-71.5436669,-16.4220531
-71.5302963,-16.4016268,-71.5302771,-16.4016459
-71.5302963,-16.4016268,-71.5292966,-16.4007091
-71.5342729,-16.4073441,-71.5340201,-16.407662
-71.5342729,-16.4073441,-71.5341178,-16.4072069
-71.5393329,-16.3948862,-71.5406637,-16.3923553
-71.5522453,-16.4080561,-71.5517525,-16.4082259
-71.5522453,-16.4080561,-71.5517452,-16.4069296
-71.5517452,-16.4069296,-71.5517235,-16.4064028
-71.5517452,-16.4069296,-71.5517525,-16.4082259
-71.5450705,-16.4098898,-71.5450705,-16.4098898
-71.533743,-16.3932821,-71.5337431,-16.3933253
-71.533743,-16.3932821,-71.5336914,-16.3930961
-71.52995,-16.394935,-71.5300043,-16.3948664
-71.5436923,-16.4006004,-71.543948,-16.4005574
-71.5436923,-16.4006004,-71.5434633,-16.400054
-71.5362631,-16.3850638,-71.5368029,-16.3842364
-71.5330541,-16.4147772,-71.5330541,-16.4147772
-71.5308962,-16.4158138,-71.5302911,-16.4154265
-71.5308962,-16.4158138,-71.5309963,-16.4149186
-71.5307469,-16.4147778,-71.5307469,-16.4147778
-71.5307469,-16.4147778,-71.5302911,-16.4154265
-71.5406637,-16.3923553,-71.5411878,-16.3931759
-71.5378172,-16.3931456,-71.5378172,-16.3931456
-71.5381518,-16.3881849,-71.5382102,-16.3892205
-71.5368029,-16.3842364,-71.53742,-16.3863984
-71.5368029,-16.3842364,-71.5355983,-16.3825081
-71.5421801,-16.4084176,-71.5420463,-16.4082503
-71.5327288,-16.3891927,-71.5327028,-16.3891259
-71.5327028,-16.3891259,-71.5326591,-16.3890781
-71.5327028,-16.3891259,-71.5327889,-16.3892178
-71.5327889,-16.3892178,-71.5327676,-16.3892362
-71.5328421,-16.389635,-71.5328108,-16.389542
-71.5326844,-16.3894986,-71.5326657,-16.3894784
-71.5326844,-16.3894986,-71.5327974,-16.3895267
-71.5326844,-16.3894986,-71.5327974,-16.3895267
-71.5327974,-16.3895267,-71.5328108,-16.389542
-71.5327974,-16.3895267,-71.5328747,-16.3894619
-71.5328747,-16.3894619,-71.5327944,-16.3893788
-71.5328747,-16.3894619,-71.5332353,-16.3892198
-71.5332353,-16.3892198,-71.5332448,-16.3892306
-71.5328108,-16.389542,-71.5322134,-16.3900104
-71.5328108,-16.389542,-71.5330827,-16.3894548
-71.5332448,-16.3892306,-71.5331247,-16.3894241
-71.5332448,-16.3892306,-71.5331247,-16.3894241
-71.5331247,-16.3894241,-71.5332774,-16.3893087
-71.5331247,-16.3894241,-71.5330827,-16.3894548
-71.5332774,-16.3893087,-71.5332774,-16.3893087
-71.5330827,-16.3894548,-71.5330447,-16.388204
-71.5324218,-16.3890196,-71.5319082,-16.3891503
-71.529022,-16.3970656,-71.5288425,-16.3972648
-71.5278816,-16.3960003,-71.5283005,-16.395608
-71.529656,-16.3963441,-71.5295542,-16.3964728
-71.520713,-16.4061201,-71.5207559,-16.4062248
-71.520713,-16.4061201,-71.5205157,-16.4060301
-71.5203793,-16.4059678,-71.5205157,-16.4060301
-71.5189844,-16.405296,-71.5192116,-16.4053924
-71.5387424,-16.4074433,-71.5393537,-16.4067272
-71.5387424,-16.4074433,-71.5388211,-16.4075144
-71.5388211,-16.4075144,-71.539387,-16.4067944
-71.5385822,-16.4076172,-71.5386315,-16.4075689
-71.5385822,-16.4076172,-71.5386524,-16.4076957
-71.5506111,-16.4183238,-71.5508595,-16.4185991
-71.5506111,-16.4183238,-71.5505889,-16.4184372
-71.5465903,-16.4139342,-71.546648,-16.4138905
-71.5396024,-16.3957552,-71.5397355,-16.3956358
-71.5361592,-16.3931448,-71.5356186,-16.3931965
-71.5356186,-16.3931965,-71.5356119,-16.3933105
-71.5504359,-16.4184283,-71.5505889,-16.4184372
-71.5356385,-16.4122973,-71.5355862,-16.4120716
-71.5356385,-16.4122973,-71.5355241,-16.4125174
-71.5415656,-16.4143994,-71.5415499,-16.4144085
-71.5415656,-16.4143994,-71.5415793,-16.4142561
-71.5415656,-16.4143994,-71.5418422,-16.4142282
-71.5410393,-16.4143111,-71.5410861,-16.414183
-71.5415793,-16.4142561,-71.5418422,-16.4142282
-71.5407003,-16.4093128,-71.5415324,-16.4104378
-71.5415324,-16.4104378,-71.5435363,-16.4121846
-71.5415324,-16.4104378,-71.5417533,-16.4102917
-71.5436259,-16.4136006,-71.5440504,-16.4139044
-71.5536459,-16.421018,-71.553253,-16.4213047
-71.553253,-16.4213047,-71.5536779,-16.4218139
-71.553253,-16.4213047,-71.5531717,-16.4213566
-71.553253,-16.4213047,-71.5516967,-16.4195158
-71.5531717,-16.4213566,-71.5516234,-16.4195679
-71.5512991,-16.4180044,-71.5508595,-16.4185991
-71.5508595,-16.4185991,-71.5512107,-16.4189816
-71.5508595,-16.4185991,-71.5507926,-16.4186485
-71.5550142,-16.4215862,-71.5536779,-16.4218139
-71.5536779,-16.4218139,-71.5552658,-16.4237165
-71.5536779,-16.4218139,-71.5535933,-16.4218695
-71.5535933,-16.4218695,-71.5535532,-16.4218217
-71.5517235,-16.4064028,-71.5515023,-16.4063372
-71.5214474,-16.4112623,-71.521558,-16.4113271
-71.5214474,-16.4112623,-71.5216164,-16.4111799
-71.5280113,-16.4141192,-71.5278495,-16.4140354
-71.5278495,-16.4140354,-71.5278379,-16.4140369
-71.5444868,-16.4223225,-71.5444827,-16.4223453
-71.5444868,-16.4223225,-71.5444786,-16.422254
-71.5441564,-16.4223505,-71.5436265,-16.4221415
-71.5397122,-16.3924248,-71.5397254,-16.3924362
-71.5256873,-16.3985884,-71.5262815,-16.3979365
-71.5516886,-16.4188325,-71.5515344,-16.418938
-71.5516886,-16.4188325,-71.5522921,-16.418601
-71.5522921,-16.418601,-71.5524506,-16.4189996
-71.5522921,-16.418601,-71.5524506,-16.4189996
-71.5234597,-16.4047153,-71.5236958,-16.4045393
-71.5234597,-16.4047153,-71.5239831,-16.4051276
-71.5355465,-16.3946112,-71.5354298,-16.3948715
-71.529329,-16.3959645,-71.5295689,-16.3958128
-71.533966,-16.3830099,-71.5334731,-16.3834352
-71.5562549,-16.4241937,-71.5566091,-16.4241301
-71.5435287,-16.4143673,-71.5435103,-16.4143066
-71.5443571,-16.4221487,-71.5444786,-16.422254
-71.5472702,-16.3970974,-71.5472134,-16.3971538
-71.5472134,-16.3971538,-71.5468343,-16.3973986
-71.5472625,-16.3973894,-71.5468784,-16.3975097
-71.5441605,-16.3953521,-71.544599,-16.3951154
-71.5449936,-16.3973622,-71.5439476,-16.3966611
-71.5449936,-16.3973622,-71.5453509,-16.3971677
-71.5453509,-16.3971677,-71.5451831,-16.396733
-71.5453509,-16.3971677,-71.5453942,-16.3971455
-71.5451355,-16.3966089,-71.5451831,-16.396733
-71.5451355,-16.3966089,-71.5451774,-16.3965906
-71.5451355,-16.3966089,-71.5439476,-16.3966611
-71.542624,-16.3969908,-71.5434432,-16.3981446
-71.542624,-16.3969908,-71.5434432,-16.3981446
-71.5367969,-16.3984038,-71.537013,-16.3983272
-71.5367969,-16.3984038,-71.5365882,-16.3984779
-71.5367969,-16.3984038,-71.5369176,-16.3987114
-71.5369176,-16.3987114,-71.536799,-16.3987557
-71.5369176,-16.3987114,-71.537038,-16.3986698
-71.536799,-16.3987557,-71.5368888,-16.3989928
-71.536799,-16.3987557,-71.5367003,-16.3987884
-71.536799,-16.3987557,-71.5365882,-16.3984779
-71.5368888,-16.3989928,-71.5370065,-16.3989516
-71.5368888,-16.3989928,-71.5367829,-16.3990229
-71.5368888,-16.3989928,-71.5369053,-16.399287
-71.5371312,-16.3989083,-71.537038,-16.3986698
-71.5371312,-16.3989083,-71.5370065,-16.3989516
-71.5371312,-16.3989083,-71.5372284,-16.3988676
-71.5371312,-16.3989083,-71.5373028,-16.3991466
-71.537038,-16.3986698,-71.537135,-16.3986429
-71.537038,-16.3986698,-71.537013,-16.3983272
-71.537135,-16.3986429,-71.5372987,-16.3986972
-71.537135,-16.3986429,-71.5373231,-16.3984795
-71.5372987,-16.3986972,-71.5372284,-16.3988676
-71.5372987,-16.3986972,-71.5373942,-16.3986637
-71.5373942,-16.3986637,-71.537475,-16.398873
-71.5373942,-16.3986637,-71.5373231,-16.3984795
-71.5372284,-16.3988676,-71.537475,-16.398873
-71.5370065,-16.3989516,-71.5371022,-16.3992174
-71.5371022,-16.3992174,-71.5369053,-16.399287
-71.5371022,-16.3992174,-71.5373028,-16.3991466
-71.5367003,-16.3987884,-71.5366173,-16.3989505
-71.5367003,-16.3987884,-71.5364294,-16.3987984
-71.5366173,-16.3989505,-71.5367829,-16.3990229
-71.5367829,-16.3990229,-71.536577,-16.3992045
-71.5352324,-16.3973841,-71.5355288,-16.3975489
-71.5216478,-16.4060108,-71.5216491,-16.4059804
-71.5209012,-16.4055292,-71.5209584,-16.4054342
-71.5209012,-16.4055292,-71.5216491,-16.4059804
-71.5498872,-16.4162525,-71.5498862,-16.4161708
-71.5498872,-16.4162525,-71.5494368,-16.416617
-71.5436205,-16.40331,-71.543944,-16.4039176
-71.543944,-16.4039176,-71.5436231,-16.4040677
-71.5413786,-16.3984978,-71.540738,-16.398713
-71.5413786,-16.3984978,-71.540738,-16.398713
-71.5304107,-16.4131851,-71.5295276,-16.4141885
-71.5464944,-16.4234826,-71.5464627,-16.4235241
-71.5464944,-16.4234826,-71.5470064,-16.4237705
-71.5451896,-16.4141628,-71.5460694,-16.4133009
-71.5460694,-16.4133009,-71.5461211,-16.4132571
-71.5434763,-16.4110656,-71.5434763,-16.4110656
-71.5434763,-16.4110656,-71.5438096,-16.4107588
-71.5438096,-16.4107588,-71.543907,-16.4106766
-71.5438096,-16.4107588,-71.5441658,-16.410994
-71.5441658,-16.410994,-71.543907,-16.4106766
-71.5514338,-16.4198256,-71.5507371,-16.4204236
-71.5487865,-16.4134398,-71.5476064,-16.4140632
-71.5434341,-16.4178057,-71.5440676,-16.4184358
-71.5434341,-16.4178057,-71.5430532,-16.4181572
-71.5442455,-16.4186087,-71.5442066,-16.418574
-71.5427274,-16.417824,-71.5430532,-16.4181572
-71.5430532,-16.4181572,-71.5436433,-16.4187463
-71.5442066,-16.418574,-71.5440676,-16.4184358
-71.5442066,-16.418574,-71.5436433,-16.4187463
-71.5436433,-16.4187463,-71.5434129,-16.4189519
-71.5292239,-16.4036908,-71.5286979,-16.4032738
-71.5286979,-16.4032738,-71.5290857,-16.4028406
-71.5294173,-16.4031386,-71.5290857,-16.4028406
-71.5330043,-16.4103435,-71.5330637,-16.4103368
-71.5330043,-16.4103435,-71.5332871,-16.4104848
-71.5330043,-16.4103435,-71.5329929,-16.4103376
-71.535032,-16.4121661,-71.5349408,-16.4122266
-71.535032,-16.4121661,-71.5350886,-16.4123043
-71.5329253,-16.4102735,-71.5329572,-16.4102428
-71.5163938,-16.4033888,-71.5160732,-16.4041693
-71.5194387,-16.4042886,-71.5194151,-16.4043493
-71.5194387,-16.4042886,-71.5193508,-16.4042356
-71.5194387,-16.4042886,-71.5195044,-16.4043271
-71.5357138,-16.4111392,-71.5354003,-16.4119999
-71.5306284,-16.4069604,-71.5305853,-16.4070156
-71.5306284,-16.4069604,-71.5305997,-16.4069363
-71.5273499,-16.4042736,-71.5274131,-16.4042024
-71.5453259,-16.4025089,-71.5444974,-16.4023792
-71.5444974,-16.4023792,-71.5442566,-16.4019911
-71.5444974,-16.4023792,-71.5446612,-16.4022836
-71.5442566,-16.4019911,-71.5444441,-16.4019024
-71.5442566,-16.4019911,-71.5438662,-16.4013564
-71.5431198,-16.4001162,-71.5434633,-16.400054
-71.5539287,-16.4135017,-71.5539531,-16.4134817
-71.5258342,-16.404345,-71.5257741,-16.4044216
-71.5258342,-16.404345,-71.5261948,-16.404607
-71.5247157,-16.4047883,-71.5246077,-16.4047079
-71.5246077,-16.4047079,-71.5247105,-16.4045979
-71.5246077,-16.4047079,-71.5247105,-16.4045979
-71.5248197,-16.4046732,-71.5247105,-16.4045979
-71.5255134,-16.404265,-71.5254857,-16.4042952
-71.5255134,-16.404265,-71.5256487,-16.4041182
-71.5255134,-16.404265,-71.525416,-16.4041733
-71.5248626,-16.403222,-71.5248659,-16.4033666
-71.5248626,-16.403222,-71.524715,-16.4031187
-71.524715,-16.4031187,-71.5246865,-16.4031194
-71.524715,-16.4031187,-71.5246865,-16.4031194
-71.5246865,-16.4031194,-71.5246513,-16.4031526
-71.5246513,-16.4031526,-71.5246513,-16.4031526
-71.525652,-16.4045775,-71.5257366,-16.4044695
-71.525652,-16.4045775,-71.5255837,-16.4045238
-71.5255338,-16.4039703,-71.5254609,-16.4039117
-71.5255338,-16.4039703,-71.5254989,-16.4040014
-71.5239105,-16.4036198,-71.5240279,-16.4034868
-71.5443807,-16.3985892,-71.5443518,-16.398539
-71.5443807,-16.3985892,-71.5423453,-16.3996428
