y	x
-16.399359600000000	-71.544869399999900
-16.399484600000000	-71.544631199999900
-16.398062299999900	-71.545368499999900
-16.397410699999900	-71.544997800000000
-16.397574800000000	-71.544684899999900
-16.391055699999900	-71.535554599999900
-16.392097900000000	-71.536650100000000
-16.417604999999900	-71.540253399999900
-16.404174999999900	-71.526677300000000
-16.404656200000000	-71.526320900000000
-16.404829299999900	-71.526553800000000
-16.406127999999900	-71.523365600000000
-16.403889499999900	-71.526031500000000
-16.406792299999900	-71.525589600000000
-16.405716800000000	-71.522056500000000
-16.405425399999900	-71.521021899999900
-16.405914899999900	-71.523521000000000
-16.405842400000000	-71.523587899999900
-16.404652500000000	-71.525110799999900
-16.404418400000000	-71.524872400000000
-16.404012999999900	-71.524413999999900
-16.404098099999900	-71.524301699999900
-16.406060400000000	-71.522188200000000
-16.405404500000000	-71.520667099999900
-16.405313899999900	-71.520498300000000
-16.405430500000000	-71.520260699999900
-16.405658299999900	-71.520099200000000
-16.405450099999900	-71.520173900000000
-16.405427700000000	-71.520001600000000
-16.407468399999900	-71.523041199999900
-16.407819300000000	-71.523005699999900
-16.407525499999900	-71.523306300000000
-16.408597300000000	-71.522840099999900
-16.407854400000000	-71.523164600000000
-16.408188599999900	-71.522831600000000
-16.408507199999900	-71.522619500000000
-16.408049999999900	-71.522655900000000
-16.407761199999900	-71.521620700000000
-16.408053200000000	-71.516061899999900
-16.408499200000000	-71.519165700000000
-16.406798500000000	-71.521286399999900
-16.406654100000000	-71.521222899999900
-16.407124000000000	-71.518761999999900
-16.407420100000000	-71.518423799999900
-16.405723099999900	-71.519995899999900
-16.405898700000000	-71.519514000000000
-16.406376200000000	-71.519324600000000
-16.408437299999900	-71.520383600000000
-16.408762100000000	-71.520375700000000
-16.408915799999900	-71.518499399999900
-16.409390699999900	-71.518387399999900
-16.408275300000000	-71.521578300000000
-16.408603100000000	-71.521303599999900
-16.409865499999900	-71.519284099999900
-16.408781399999900	-71.524443800000000
-16.408531300000000	-71.523907399999900
-16.411477900000000	-71.526544200000000
-16.411458300000000	-71.527235599999900
-16.411161900000000	-71.526772100000000
-16.411595899999900	-71.525115700000000
-16.409923100000000	-71.515054399999900
-16.409923299999900	-71.514684299999900
-16.410322499999900	-71.514524100000000
-16.409455699999900	-71.523099900000000
-16.400923400000000	-71.525435999999900
-16.399885399999900	-71.527212700000000
-16.399038099999900	-71.526170199999900
-16.399485599999900	-71.521633800000000
-16.394730500000000	-71.535377900000000
-16.395274600000000	-71.535246799999900
-16.409947100000000	-71.521633699999900
-16.410394300000000	-71.521419399999900
-16.410072199999900	-71.519367099999900
-16.410162199999900	-71.519739000000000
-16.410968000000000	-71.521516800000000
-16.394476600000000	-71.533378299999900
-16.405349900000000	-71.521554399999900
-16.387130200000000	-71.532272899999900
-16.399902900000000	-71.520819700000000
-16.399971000000000	-71.520886500000000
-16.399808100000000	-71.520962600000000
-16.401663800000000	-71.518358899999900
-16.401739200000000	-71.518395600000000
-16.402707700000000	-71.545479099999900
-16.399360900000000	-71.547554800000000
-16.400908000000000	-71.547936199999900
-16.400415599999900	-71.547761499999900
-16.399055499999900	-71.549073399999900
-16.398322300000000	-71.548383700000000
-16.406058399999900	-71.516195400000000
-16.405762299999900	-71.515410299999900
-16.406713199999900	-71.515998900000000
-16.406308299999900	-71.515172399999900
-16.403681800000000	-71.517017199999900
-16.403312100000000	-71.517245200000000
-16.404177900000000	-71.517784700000000
-16.404815800000000	-71.517361399999900
-16.403407600000000	-71.517461999999900
-16.405469900000000	-71.515537800000000
-16.405541899999900	-71.515506400000000
-16.392312000000000	-71.539478200000000
-16.392121800000000	-71.539211100000000
-16.402080600000000	-71.523880000000000
-16.402793299999900	-71.522419499999900
-16.402442000000000	-71.520586199999900
-16.406054300000000	-71.521438900000000
-16.416186900000000	-71.534245299999900
-16.416817500000000	-71.534841299999900
-16.417481500000000	-71.534368400000000
-16.415670200000000	-71.541860200000000
-16.414149299999900	-71.544266300000000
-16.413875699999900	-71.544082500000000
-16.412951300000000	-71.541781299999900
-16.409240900000000	-71.529168100000000
-16.409221899999900	-71.529058500000000
-16.408106199999900	-71.526681699999900
-16.407405300000000	-71.544060200000000
-16.401876699999900	-71.542327200000000
-16.402010499999900	-71.542367499999900
-16.401490700000000	-71.541965099999900
-16.405428199999900	-71.549108899999900
-16.405591000000000	-71.548774399999900
-16.405462600000000	-71.549019900000000
-16.405377800000000	-71.548826599999900
-16.405552900000000	-71.548843399999900
-16.405630100000000	-71.549066199999900
-16.405664200000000	-71.548468400000000
-16.406139199999900	-71.550770999999900
-16.406150600000000	-71.551562300000000
-16.423304600000000	-71.555603099999900
-16.425078700000000	-71.556399900000000
-16.424267100000000	-71.557455300000000
-16.427316600000000	-71.558138900000000
-16.428153500000000	-71.557174399999900
-16.427815599999900	-71.555817300000000
-16.427878700000000	-71.556048000000000
-16.426852700000000	-71.556064599999900
-16.427341299999900	-71.557952999999900
-16.426296499999900	-71.557300100000000
-16.426553100000000	-71.556935300000000
-16.427347800000000	-71.556839199999900
-16.428061899999900	-71.556817100000000
-16.427158100000000	-71.556473600000000
-16.427972300000000	-71.556441199999900
-16.428647000000000	-71.556302799999900
-16.429521800000000	-71.557810000000000
-16.428983800000000	-71.556885199999900
-16.428808799999900	-71.556378600000000
-16.429397200000000	-71.557648000000000
-16.428816600000000	-71.558355599999900
-16.428848200000000	-71.557459499999900
-16.429155900000000	-71.557262800000000
-16.428629800000000	-71.557081900000000
-16.430721100000000	-71.562323300000000
-16.401793999999900	-71.545489700000000
-16.402130100000000	-71.545801200000000
-16.401918599999900	-71.545288999999900
-16.414603600000000	-71.537987099999900
-16.416949200000000	-71.538746000000000
-16.417837599999900	-71.538432099999900
-16.418194700000000	-71.538922700000000
-16.418181700000000	-71.538954000000000
-16.427338299999900	-71.556790000000000
-16.427935500000000	-71.556487500000000
-16.427770700000000	-71.556482099999900
-16.428104699999900	-71.557233699999900
-16.427636300000000	-71.557235100000000
-16.411323599999900	-71.549816399999900
-16.413824900000000	-71.551381800000000
-16.410595199999900	-71.551650899999900
-16.410900600000000	-71.551448500000000
-16.426203000000000	-71.551369699999900
-16.412850299999900	-71.553602600000000
-16.412117800000000	-71.553432099999900
-16.427167000000000	-71.556091800000000
-16.418220300000000	-71.539591700000000
-16.404135000000000	-71.524122199999900
-16.404288800000000	-71.523991400000000
-16.404502999999900	-71.524012700000000
-16.406200399999900	-71.524550399999900
-16.406365999999900	-71.523985699999900
-16.406311599999900	-71.524438099999900
-16.406399700000000	-71.524541200000000
-16.406530499999900	-71.524229000000000
-16.406545200000000	-71.524716200000000
-16.425426600000000	-71.552491900000000
-16.425228400000000	-71.552577200000000
-16.425092100000000	-71.551268800000000
-16.425066800000000	-71.552512399999900
-16.421841799999900	-71.544511299999900
-16.421538500000000	-71.544222000000000
-16.421930300000000	-71.543767500000000
-16.415164900000000	-71.529631499999900
-16.411610700000000	-71.539420199999900
-16.411156299999900	-71.539763199999900
-16.417218099999900	-71.541751000000000
-16.416417100000000	-71.541247400000000
-16.392433799999900	-71.539494199999900
-16.428819399999900	-71.556281600000000
-16.428463699999900	-71.556797799999900
-16.428304199999900	-71.556711199999900
-16.428129299999900	-71.557100100000000
-16.428218399999900	-71.556901999999900
-16.427976800000000	-71.557389000000000
-16.427864599999900	-71.557317800000000
-16.427527900000000	-71.558456100000000
-16.427590800000000	-71.558377899999900
-16.427830700000000	-71.558453299999900
-16.427766299999900	-71.558531599999900
-16.398564900000000	-71.546933199999900
-16.398688000000000	-71.546613100000000
-16.397105600000000	-71.545043800000000
-16.414759900000000	-71.552815499999900
-16.414321699999900	-71.553301599999900
-16.388312599999900	-71.537085099999900
-16.388468100000000	-71.537008499999900
-16.388274299999900	-71.537055899999900
-16.388396199999900	-71.537282000000000
-16.388692400000000	-71.537155400000000
-16.388691699999900	-71.537082600000000
-16.389398499999900	-71.536427300000000
-16.390054400000000	-71.536877000000000
-16.389660800000000	-71.536858600000000
-16.389558099999900	-71.536722299999900
-16.389877100000000	-71.536723699999900
-16.387855399999900	-71.537013999999900
-16.387924399999900	-71.537082400000000
-16.389257300000000	-71.537409199999900
-16.409002999999900	-71.517417699999900
-16.408910899999900	-71.517342400000000
-16.408830900000000	-71.517447799999900
-16.408989500000000	-71.517247900000000
-16.408940099999900	-71.517307299999900
-16.408810899999900	-71.517206500000000
-16.405431400000000	-71.533034200000000
-16.401810699999900	-71.525722299999900
-16.429973799999900	-71.560429900000000
-16.431419500000000	-71.562954099999900
-16.431473400000000	-71.562831700000000
-16.429663600000000	-71.562031700000000
-16.424079299999900	-71.552355399999900
-16.425083799999900	-71.552376300000000
-16.425092800000000	-71.552276000000000
-16.402500000000000	-71.551332900000000
-16.383611100000000	-71.536642200000000
-16.383790099999900	-71.536125900000000
-16.405523299999900	-71.516421300000000
-16.405158700000000	-71.515666800000000
-16.406614999999900	-71.515772900000000
-16.410772699999900	-71.518803399999900
-16.410786999999900	-71.518893899999900
-16.410680200000000	-71.518915600000000
-16.404257200000000	-71.520000499999900
-16.421768199999900	-71.553508300000000
-16.421631000000000	-71.553021099999900
-16.421776399999900	-71.552230199999900
-16.414059600000000	-71.546689099999900
-16.414013799999900	-71.546747199999900
-16.413757900000000	-71.547070500000000
-16.410539300000000	-71.543891000000000
-16.410585300000000	-71.543832600000000
-16.409506900000000	-71.543061100000000
-16.409549100000000	-71.543008000000000
-16.408513500000000	-71.542258200000000
-16.408556399999900	-71.542202399999900
-16.412040999999900	-71.543560200000000
-16.412117100000000	-71.543432899999900
-16.411101700000000	-71.542891800000000
-16.411178700000000	-71.542783999999900
-16.411988900000000	-71.543641399999900
-16.411836399999900	-71.543719899999900
-16.411777200000000	-71.544041600000000
-16.411854300000000	-71.543959299999900
-16.411506200000000	-71.543736800000000
-16.411602299999900	-71.543792199999900
-16.411753699999900	-71.543763799999900
-16.411777399999900	-71.543890500000000
-16.411793500000000	-71.543676599999900
-16.411519599999900	-71.543718200000000
-16.413119900000000	-71.545013499999900
-16.412918000000000	-71.544824700000000
-16.408599400000000	-71.535858500000000
-16.408602699999900	-71.535820599999900
-16.408608900000000	-71.535664400000000
-16.413104900000000	-71.537399699999900
-16.413214499999900	-71.537352999999900
-16.413239300000000	-71.537200600000000
-16.413796500000000	-71.538528400000000
-16.413905900000000	-71.538630499999900
-16.413478800000000	-71.537349699999900
-16.413605400000000	-71.537149999999900
-16.413455299999900	-71.537092900000000
-16.413210100000000	-71.536516300000000
-16.412957500000000	-71.536543699999900
-16.413453600000000	-71.537771899999900
-16.413616200000000	-71.538205500000000
-16.413284900000000	-71.537322300000000
-16.412936899999900	-71.536782400000000
-16.413032000000000	-71.536733299999900
-16.414260200000000	-71.541371900000000
-16.414387500000000	-71.541359200000000
-16.414108200000000	-71.540823300000000
-16.414292199999900	-71.540764600000000
-16.418138899999900	-71.536732400000000
-16.419117199999900	-71.538682199999900
-16.419072100000000	-71.538784199999900
-16.404559299999900	-71.536257399999900
-16.388052299999900	-71.534595400000000
-16.387555500000000	-71.534534699999900
-16.383118199999900	-71.533248099999900
-16.389991699999900	-71.538889600000000
-16.401621400000000	-71.544232500000000
-16.399702099999900	-71.543333700000000
-16.422072900000000	-71.543718299999900
-16.401626799999900	-71.530296300000000
-16.400709100000000	-71.529296599999900
-16.407344100000000	-71.534272900000000
-16.407206899999900	-71.534117800000000
-16.394886199999900	-71.539332900000000
-16.408056100000000	-71.552245299999900
-16.406929600000000	-71.551745199999900
-16.408225900000000	-71.551752500000000
-16.409889799999900	-71.545070499999900
-16.391814700000000	-71.532337900000000
-16.393282100000000	-71.533743000000000
-16.393096100000000	-71.533691399999900
-16.393325300000000	-71.533743099999900
-16.395206999999900	-71.528619199999900
-16.394935000000000	-71.529949999999900
-16.400600399999900	-71.543692300000000
-16.400557400000000	-71.543948000000000
-16.385063800000000	-71.536263099999900
-16.387972000000000	-71.530372700000000
-16.414777200000000	-71.533054100000000
-16.415813799999900	-71.530896200000000
-16.414777800000000	-71.530746899999900
-16.414918600000000	-71.530996299999900
-16.415426499999900	-71.530291099999900
-16.392355299999900	-71.540663699999900
-16.393145600000000	-71.537817200000000
-16.388184899999900	-71.538151799999900
-16.384236399999900	-71.536802899999900
-16.382508099999900	-71.535598300000000
-16.393236099999900	-71.537858299999900
-16.405226899999900	-71.549306000000000
-16.408417600000000	-71.542180099999900
-16.389192699999900	-71.532728800000000
-16.389125900000000	-71.532702799999900
-16.389217800000000	-71.532788900000000
-16.389236199999900	-71.532767600000000
-16.389078099999900	-71.532659100000000
-16.388795999999900	-71.532511400000000
-16.389634999999900	-71.532842099999900
-16.389498600000000	-71.532684399999900
-16.389478400000000	-71.532665699999900
-16.389526700000000	-71.532797400000000
-16.389461900000000	-71.532874699999900
-16.389378799999900	-71.532794400000000
-16.389219799999900	-71.533235300000000
-16.389541999999900	-71.532810799999900
-16.389230600000000	-71.533244800000000
-16.389424099999900	-71.533124700000000
-16.389308700000000	-71.533277400000000
-16.389454799999900	-71.533082699999900
-16.389019600000000	-71.532421799999900
-16.389150300000000	-71.531908200000000
-16.399168000000000	-71.528485500000000
-16.397065600000000	-71.529021999999900
-16.397264799999900	-71.528842499999900
-16.396000300000000	-71.527881600000000
-16.395607999999900	-71.528300500000000
-16.396344100000000	-71.529656000000000
-16.396472800000000	-71.529554200000000
-16.406875599999900	-71.520733699999900
-16.406120099999900	-71.520713000000000
-16.405967799999900	-71.520379300000000
-16.405296000000000	-71.518984399999900
-16.405392400000000	-71.519211600000000
-16.415327999999900	-71.551929999999900
-16.407443300000000	-71.538742400000000
-16.407514400000000	-71.538821100000000
-16.407617200000000	-71.538582199999900
-16.407695700000000	-71.538652400000000
-16.418323800000000	-71.550611099999900
-16.413934200000000	-71.546590300000000
-16.413890500000000	-71.546648000000000
-16.395755200000000	-71.539602400000000
-16.395635800000000	-71.539735500000000
-16.393144800000000	-71.536159200000000
-16.393196499999900	-71.535618600000000
-16.383610500000000	-71.536633399999900
-16.418428299999900	-71.550435899999900
-16.418437200000000	-71.550588899999900
-16.412297299999900	-71.535638500000000
-16.414399400000000	-71.541565599999900
-16.414311099999900	-71.541039299999900
-16.414183000000000	-71.541086100000000
-16.414408500000000	-71.541549900000000
-16.414256099999900	-71.541579299999900
-16.414228200000000	-71.541842200000000
-16.409312799999900	-71.540700299999900
-16.410437800000000	-71.541532399999900
-16.410291699999900	-71.541753299999900
-16.412184600000000	-71.543536300000000
-16.417259300000000	-71.548846200000000
-16.413600599999900	-71.543625899999900
-16.413904400000000	-71.544050400000000
-16.421018000000000	-71.553645900000000
-16.421304700000000	-71.553252999999900
-16.421356599999900	-71.553171699999900
-16.418004400000000	-71.551299099999900
-16.418599100000000	-71.550859500000000
-16.418648500000000	-71.550792599999900
-16.421586200000000	-71.555014200000000
-16.421813900000000	-71.553677899999900
-16.421869500000000	-71.553593300000000
-16.406402799999900	-71.551723499999900
-16.406337199999900	-71.551502299999900
-16.414054100000000	-71.543519000000000
-16.411262300000000	-71.521447400000000
-16.414119199999900	-71.528011300000000
-16.414035399999900	-71.527849500000000
-16.422322500000000	-71.544486800000000
-16.422345300000000	-71.544482700000000
-16.422350500000000	-71.544156400000000
-16.392424800000000	-71.539712199999900
-16.398588400000000	-71.525687300000000
-16.397936500000000	-71.526281499999900
-16.418832500000000	-71.551688600000000
-16.418600999999900	-71.552292100000000
-16.404715299999900	-71.523459700000000
-16.405127600000000	-71.523983099999900
-16.394611200000000	-71.535546499999900
-16.394871500000000	-71.535429800000000
-16.390373000000000	-71.533081199999900
-16.390010400000000	-71.532213400000000
-16.427920900000000	-71.556443200000000
-16.395964500000000	-71.529329000000000
-16.388204000000000	-71.533044700000000
-16.386398400000000	-71.537419999999900
-16.383009900000000	-71.533966000000000
-16.383435200000000	-71.533473099999900
-16.424246300000000	-71.556069300000000
-16.424193700000000	-71.556254899999900
-16.402582700000000	-71.542325599999900
-16.407097600000000	-71.542803100000000
-16.412938000000000	-71.537026999999900
-16.414367299999900	-71.543528699999900
-16.422148700000000	-71.544357099999900
-16.422253999999900	-71.544478600000000
-16.397097400000000	-71.547270200000000
-16.397153800000000	-71.547213400000000
-16.397389400000000	-71.547262500000000
-16.391983300000000	-71.533284699999900
-16.395352100000000	-71.544160500000000
-16.395115400000000	-71.544599000000000
-16.397362200000000	-71.544993599999900
-16.397167700000000	-71.545350900000000
-16.396608900000000	-71.545135500000000
-16.393175899999900	-71.541187800000000
-16.396990800000000	-71.542624000000000
-16.398144599999900	-71.543443199999900
-16.394898900000000	-71.530967899999900
-16.395812800000000	-71.529568900000000
-16.411874399999900	-71.537919299999900
-16.398403800000000	-71.536796899999900
-16.398711400000000	-71.536917599999900
-16.398755699999900	-71.536799000000000
-16.398992799999900	-71.536888800000000
-16.398908299999900	-71.537131200000000
-16.398669800000000	-71.537037999999900
-16.398642899999900	-71.537135000000000
-16.398697200000000	-71.537298699999900
-16.398663700000000	-71.537394199999900
-16.398867599999900	-71.537228400000000
-16.398951600000000	-71.537006500000000
-16.399217400000000	-71.537102200000000
-16.398327200000000	-71.537013000000000
-16.398479500000000	-71.537323099999900
-16.398872999999900	-71.537475000000000
-16.398477900000000	-71.536588199999900
-16.398788400000000	-71.536700300000000
-16.398798400000000	-71.536429400000000
-16.398950500000000	-71.536617300000000
-16.399022899999900	-71.536782900000000
-16.399146600000000	-71.537302800000000
-16.399204500000000	-71.536576999999900
-16.399287000000000	-71.536905300000000
-16.397384100000000	-71.535232399999900
-16.397548900000000	-71.535528799999900
-16.406010800000000	-71.521647799999900
-16.405529200000000	-71.520901199999900
-16.416252499999900	-71.549887200000000
-16.416616999999900	-71.549436799999900
-16.403310000000000	-71.543620500000000
-16.403917600000000	-71.543943999999900
-16.398497800000000	-71.541378600000000
-16.398713000000000	-71.540738000000000
-16.413185100000000	-71.530410700000000
-16.423482600000000	-71.546494400000000
-16.414162800000000	-71.545189600000000
-16.413300899999900	-71.546069399999900
-16.411065600000000	-71.543476299999900
-16.410758800000000	-71.543809600000000
-16.410993999999900	-71.544165800000000
-16.418999599999900	-71.552450600000000
-16.418938000000000	-71.551534399999900
-16.419825599999900	-71.551433799999900
-16.420423599999900	-71.550737100000000
-16.413439799999900	-71.548786500000000
-16.414063200000000	-71.547606400000000
-16.417805699999900	-71.543434099999900
-16.418608700000000	-71.544245500000000
-16.417824000000000	-71.542727400000000
-16.418157200000000	-71.543053200000000
-16.418574000000000	-71.544206599999900
-16.418746299999900	-71.543643299999900
-16.418951900000000	-71.543412900000000
-16.414008400000000	-71.537352200000000
-16.403690800000000	-71.529223900000000
-16.403273800000000	-71.528697899999900
-16.403138599999900	-71.529417300000000
-16.402840600000000	-71.529085699999900
-16.402539300000000	-71.542824600000000
-16.410343500000000	-71.533004300000000
-16.412166100000000	-71.535032000000000
-16.410273499999900	-71.532925300000000
-16.403388799999900	-71.516393800000000
-16.387959599999900	-71.536854500000000
-16.404288600000000	-71.519438699999900
-16.411139200000000	-71.535713799999900
-16.409431699999900	-71.533531400000000
-16.406960399999900	-71.530628399999900
-16.405577600000000	-71.528944899999900
-16.404273600000000	-71.527349900000000
-16.400277200000000	-71.522450000000000
-16.402508900000000	-71.545325899999900
-16.402379199999900	-71.544497399999900
-16.401991100000000	-71.544256599999900
-16.401356400000000	-71.543866199999900
-16.400116199999900	-71.543119799999900
-16.400054000000000	-71.543463299999900
-16.402283600000000	-71.544661199999900
-16.401902400000000	-71.544444100000000
-16.416170800000000	-71.549886200000000
-16.413501700000000	-71.553928700000000
-16.404344999999900	-71.525834200000000
-16.404734999999900	-71.526820700000000
-16.404606999999900	-71.526194799999900
-16.404788300000000	-71.524715700000000
-16.404707899999900	-71.524607700000000
-16.404673200000000	-71.524819699999900
-16.404597899999900	-71.524710499999900
-16.404264999999900	-71.525513399999900
-16.404173300000000	-71.525416000000000
-16.403222000000000	-71.524862600000000
-16.403118700000000	-71.524715000000000
-16.403119400000000	-71.524686500000000
-16.403152599999900	-71.524651300000000
-16.404577499999900	-71.525651999999900
-16.404523800000000	-71.525583699999900
-16.403970300000000	-71.525533800000000
-16.404001399999900	-71.525498900000000
-16.404192099999900	-71.524605100000000
-16.405157899999900	-71.522576500000000
-16.403619800000000	-71.523910500000000
-16.421821699999900	-71.553553199999900
-16.398589200000000	-71.544380700000000
-16.398564300000000	-71.544634400000000
-16.398482699999900	-71.544591199999900
-16.398032900000000	-71.545636400000000
-16.397942100000000	-71.545586700000000
-16.397836800000000	-71.545803000000000
-16.397935199999900	-71.545846800000000
-16.407177399999900	-71.514793699999900
-16.406893900000000	-71.514917199999900
-16.397533800000000	-71.542007100000000
-16.397828400000000	-71.541308099999900
-16.415330600000000	-71.542878700000000
-16.415862799999900	-71.542400599999900
-16.416184099999900	-71.538646200000000
-16.416311100000000	-71.539076199999900
-16.415988899999900	-71.543222900000000
-16.415964200000000	-71.543672700000000
-16.416428799999900	-71.541944799999900
-16.416408799999900	-71.542448399999900
-16.406704000000000	-71.521869699999900
-16.405618799999900	-71.521030199999900
-16.406016900000000	-71.520838100000000
-16.383074900000000	-71.535883499999900
-16.412354199999900	-71.535094299999900
-16.412304299999900	-71.535088599999900
-16.418050500000000	-71.545242799999900
-16.420401999999900	-71.543308100000000
-16.420247000000000	-71.542721700000000
-16.420192300000000	-71.545046099999900
-16.420374599999900	-71.545230200000000
-16.419968399999900	-71.545185599999900
-16.420172900000000	-71.545403699999900
-16.420584200000000	-71.545000999999900
-16.420060299999900	-71.544493299999900
-16.419193799999900	-71.545487499999900
-16.418524399999900	-71.546432999999900
-16.419114199999900	-71.546564799999900
-16.418925000000000	-71.546819299999900
-16.418291499999900	-71.546212199999900
-16.418542400000000	-71.547548000000000
-16.418652500000000	-71.548004100000000
-16.418605800000000	-71.543893600000000
-16.418435800000000	-71.544067600000000
-16.421799100000000	-71.542546099999900
-16.422291699999900	-71.543853900000000
-16.423041600000000	-71.545221600000000
-16.423025500000000	-71.545149800000000
-16.422666700000000	-71.544576100000000
-16.420266699999900	-71.538164499999900
-16.420974099999900	-71.540336199999900
-16.420926500000000	-71.540239700000000
-16.420776600000000	-71.539634599999900
-16.414483600000000	-71.529465500000000
-16.414730800000000	-71.529263499999900
-16.411598200000000	-71.523346000000000
-16.411677600000000	-71.523676699999900
-16.411498099999900	-71.523732400000000
-16.430312000000000	-71.562196400000000
-16.430234599999900	-71.562227800000000
-16.430155299999900	-71.562525100000000
-16.405966899999900	-71.524349400000000
-16.405706299999900	-71.524702599999900
-16.405662800000000	-71.524642799999900
-16.405623800000000	-71.522403900000000
-16.405751700000000	-71.523671399999900
-16.405794600000000	-71.523720600000000
-16.405197500000000	-71.524720799999900
-16.405070500000000	-71.524269799999900
-16.406484700000000	-71.523871000000000
-16.403935799999900	-71.526191499999900
-16.404171500000000	-71.527440499999900
-16.404199999999900	-71.524195100000000
-16.403882599999900	-71.523839100000000
-16.403911699999900	-71.525460899999900
-16.405612399999900	-71.524787099999900
-16.405404000000000	-71.524524000000000
-16.405450600000000	-71.523917400000000
-16.405402299999900	-71.523853500000000
-16.405325600000000	-71.523846700000000
-16.405411399999900	-71.523773599999900
-16.405580600000000	-71.523813399999900
-16.405703700000000	-71.523906299999900
-16.403200099999900	-71.524280899999900
-16.402585299999900	-71.524877700000000
-16.402397400000000	-71.525050199999900
-16.403366599999900	-71.524865899999900
-16.403486800000000	-71.524027899999900
-16.403689300000000	-71.524228699999900
-16.403743800000000	-71.524480400000000
-16.403367700000000	-71.524765900000000
-16.405539800000000	-71.523846000000000
-16.405447200000000	-71.523734099999900
-16.405691699999900	-71.523313299999900
-16.405754500000000	-71.523265499999900
-16.405416100000000	-71.522966400000000
-16.405150200000000	-71.523228399999900
-16.405037000000000	-71.524298400000000
-16.404316300000000	-71.524441100000000
-16.404539300000000	-71.523695799999900
-16.404281399999900	-71.525886499999900
-16.404118199999900	-71.525648700000000
-16.404469500000000	-71.525736600000000
-16.404295200000000	-71.525485700000000
-16.404421599999900	-71.525774100000000
-16.404491600000000	-71.525863400000000
-16.403977800000000	-71.526389800000000
-16.403660299999900	-71.524767499999900
-16.403575900000000	-71.524766499999900
-16.403558300000000	-71.524701100000000
-16.402633200000000	-71.524782299999900
-16.402480099999900	-71.524575100000000
-16.402431499999900	-71.524408600000000
-16.402410799999900	-71.524193299999900
-16.402823200000000	-71.523845399999900
-16.402853199999900	-71.523882400000000
-16.402581000000000	-71.524053499999900
-16.402639000000000	-71.524131999999900
-16.403114100000000	-71.523612700000000
-16.403170899999900	-71.523680700000000
-16.403710900000000	-71.524713300000000
-16.403760900000000	-71.524463299999900
-16.406519299999900	-71.524873400000000
-16.406436100000000	-71.524817499999900
-16.406404200000000	-71.524847199999900
-16.403618900000000	-71.525233099999900
-16.403655400000000	-71.525199299999900
-16.406224800000000	-71.520755899999900
-16.419491600000000	-71.547716600000000
-16.419397900000000	-71.547624600000000
-16.419282599999900	-71.547511499999900
-16.419190100000000	-71.547420700000000
-16.422591300000000	-71.544492300000000
-16.421943599999900	-71.544592600000000
-16.407661999999900	-71.534020100000000
-16.405595200000000	-71.537837999999900
-16.405061499999900	-71.537619500000000
-16.402996999999900	-71.536765500000000
-16.404989600000000	-71.537588700000000
-16.401948200000000	-71.536341600000000
-16.400911499999900	-71.535933999999900
-16.400320499999900	-71.535693600000000
-16.399898900000000	-71.535527799999900
-16.399893400000000	-71.535542399999900
-16.398856500000000	-71.535114199999900
-16.397837100000000	-71.534703800000000
-16.396809099999900	-71.534290100000000
-16.395772300000000	-71.533875899999900
-16.394697600000000	-71.533445200000000
-16.393598799999900	-71.533001900000000
-16.391887199999900	-71.532345000000000
-16.392989499999900	-71.535058899999900
-16.392932399999900	-71.535134900000000
-16.400904000000000	-71.535954599999900
-16.422137299999900	-71.544129900000000
-16.421974400000000	-71.544302599999900
-16.421997699999900	-71.544341299999900
-16.421085300000000	-71.545765700000000
-16.421178999999900	-71.545857100000000
-16.420981500000000	-71.545664500000000
-16.420882700000000	-71.545568099999900
-16.421140800000000	-71.545283800000000
-16.421227300000000	-71.545378999999900
-16.421337999999900	-71.545495099999900
-16.421424200000000	-71.545587800000000
-16.419056200000000	-71.547564300000000
-16.419317899999900	-71.547713299999900
-16.423770500000000	-71.547006400000000
-16.423055800000000	-71.545472099999900
-16.414741599999900	-71.547346200000000
-16.414530500000000	-71.547171899999900
-16.422917800000000	-71.544934499999900
-16.419188599999900	-71.551276999999900
-16.419567900000000	-71.551623399999900
-16.408647400000000	-71.536994399999900
-16.408704499999900	-71.536865399999900
-16.408476300000000	-71.536782900000000
-16.409624099999900	-71.536407400000000
-16.409527000000000	-71.536478500000000
-16.408618100000000	-71.541677699999900
-16.408645499999900	-71.541701599999900
-16.408485100000000	-71.542073099999900
-16.408913200000000	-71.541426200000000
-16.408774500000000	-71.541115899999900
-16.410179599999900	-71.542062599999900
-16.410103100000000	-71.542182199999900
-16.406620199999900	-71.539349000000000
-16.407855300000000	-71.540424000000000
-16.407840400000000	-71.540441299999900
-16.407874700000000	-71.540395799999900
-16.407899100000000	-71.540366399999900
-16.407982600000000	-71.540569599999900
-16.408044400000000	-71.540498700000000
-16.409946999999900	-71.545218100000000
-16.410215600000000	-71.545402699999900
-16.410184900000000	-71.545379699999900
-16.404147800000000	-71.543614199999900
-16.404204400000000	-71.543504799999900
-16.403558000000000	-71.547462300000000
-16.403776400000000	-71.547704400000000
-16.401241700000000	-71.546778599999900
-16.401354699999900	-71.546819799999900
-16.397398599999900	-71.546834300000000
-16.402055300000000	-71.539896900000000
-16.392901500000000	-71.537065299999900
-16.392949300000000	-71.536953400000000
-16.392922599999900	-71.537015999999900
-16.401448299999900	-71.545498699999900
-16.398539000000000	-71.544351800000000
-16.405026500000000	-71.549926099999900
-16.404005200000000	-71.519701499999900
